id,subject,chapter,group,case_stem,image,question,option_a,option_b,option_c,option_d,option_e,option_f,correct_answer,explanation
ngoai-02840,ngoai,Dị tật hậu môn trực tràng,Nhi,,,Dấu hiệu hình ảnh nào trên phim X-quang bụng không chuẩn bị (tư thế nằm) ở trẻ không lỗ hậu môn là bằng chứng chắc chắn có đường rò trực tràng - tiết niệu?,Hình ảnh mức nước mức hơi ruột non.,Không có hơi trong trực tràng.,Hình ảnh bóng khí nằm trong vùng tiểu khung tương ứng vị trí bàng quang.,Liềm hơi dưới cơ hoành.,,,c,Khí từ trực tràng đi qua đường rò vào bàng quang. Hình ảnh khí trong bàng quang trên X-quang ở một trẻ không lỗ hậu môn là bằng chứng rõ ràng của dị tật thể cao có rò niệu.
ngoai-02841,ngoai,Dị tật hậu môn trực tràng,Nhi,,,Chụp X-quang đoạn ruột xa qua lỗ hậu môn nhân tạo (Distal colostogram) trước thì phẫu thuật tạo hình nhằm mục đích gì?,Đánh giá chức năng hấp thu nước của đại tràng.,Nong rộng đường rò để chuẩn bị cắt bỏ.,Xác định chính xác vị trí túi cùng trực tràng và vị trí đường rò nối vào đường tiết niệu.,Kiểm tra xem hậu môn nhân tạo có bị hoại tử không.,,,c,"Bơm thuốc cản quang vào đầu dưới của hậu môn nhân tạo giúp dựng hình hoàn chỉnh đoạn trực tràng tịt, cho phẫu thuật viên bản đồ giải phẫu chính xác về vị trí đường rò (vào niệu đạo tiền liệt, niệu đạo màng hay bàng quang) trước khi mổ hạ ruột."
ngoai-02842,ngoai,Dị tật hậu môn trực tràng,Nhi,,,Xét nghiệm chẩn đoán hình ảnh tốt nhất để đánh giá sự phát triển của phức hợp cơ thắt và sự toàn vẹn của tủy sống ở trẻ lớn bị dị tật hậu môn trực tràng là:,X-quang cột sống thẳng nghiêng.,Siêu âm đáy chậu.,Chụp cắt lớp vi tính (CT) tiểu khung.,Chụp cộng hưởng từ (MRI) tiểu khung và cột sống.,,,d,"MRI có độ phân giải mô mềm tuyệt vời, là tiêu chuẩn vàng để khảo sát khối cơ nâng hậu môn, cơ thắt và phát hiện bám tận tủy thấp (tethered cord) hoặc các dị tật thần kinh ống sống đi kèm."
ngoai-02843,ngoai,Dị tật hậu môn trực tràng,Nhi,,,Chỉ số X-quang nào sau đây được dùng để đánh giá tiên lượng chức năng tự chủ đại tiện sau này của trẻ?,Tỉ lệ chỉ số xương cùng (Sacral ratio).,Góc trực tràng - ống hậu môn.,Khoảng cách ruột - da.,Đường kính đại tràng sigma.,,,a,Sacral ratio (đo trên X-quang khung chậu) đánh giá sự phát triển của xương cùng. Chỉ số bình thường >0.7. Chỉ số thấp (<0.4) tiên lượng trẻ sẽ mất tự chủ đại tiện hoàn toàn do thần kinh chi phối cơ thắt bị hỏng.
ngoai-02844,ngoai,Dị tật hậu môn trực tràng,Nhi,,,"Một trẻ sơ sinh nam 12 giờ tuổi, khám không có lỗ hậu môn, đáy chậu phẳng, bụng mềm, sinh hiệu ổn định. Thái độ xử trí ban đầu đúng nhất là:",Chuyển phòng mổ làm hậu môn nhân tạo ngay lập tức.,"Đặt ống thông tiểu, siêu âm bụng và chờ đủ 24 giờ để đánh giá tổn thương.",Rạch da tầng sinh môn mù để tìm trực tràng.,Cho trẻ bú sữa mẹ ngay để kích thích nhu động ruột đẩy phân su xuống.,,,b,"Bẫy kinh điển: Không bao giờ mổ cấp cứu ngay trong 24h đầu nếu trẻ không tắc ruột nặng/sốc. Phải nhịn ăn, truyền dịch, làm siêu âm tầm soát dị tật (tim, thận) và chờ đủ 24h áp lực ruột đẩy xuống mới khám lâm sàng/chụp phim chính xác được."
ngoai-02845,ngoai,Dị tật hậu môn trực tràng,Nhi,,,Vị trí ưu tiên lựa chọn để làm hậu môn nhân tạo trong thì đầu của điều trị dị tật hậu môn trực tràng thể cao là:,Đại tràng lên.,Manh tràng.,"Đại tràng góc gan, góc lách hoặc đại tràng sigma (kiểu 2 đầu rời xa nhau).",Hồi tràng.,,,c,"Theo , hậu môn nhân tạo có thể làm ở đại tràng góc gan, góc lách hoặc sigma. Yêu cầu bắt buộc là phải làm 2 đầu cách xa nhau để tránh phân tràn sang đầu dưới gây viêm đường tiết niệu qua đường rò."
ngoai-02846,ngoai,Dị tật hậu môn trực tràng,Nhi,,,"Tên gọi của phương pháp phẫu thuật kinh điển ""đường sau trực tràng, trước xương cùng"" để hạ bóng trực tràng là gì?",Phẫu thuật Soave.,Phẫu thuật Duhamel.,Phẫu thuật Swenson.,Phẫu thuật Pena.,,,d,"Phẫu thuật đường sau trực tràng, trước xương cùng (được Pena mô tả) là tiêu chuẩn vàng. Nó đi đúng vào đường giữa, tách đôi phức hợp cơ thắt hậu môn, đặt trực tràng vào chính giữa lõi cơ rồi khâu phục hồi lại cơ bao quanh trực tràng."
ngoai-02847,ngoai,Dị tật hậu môn trực tràng,Nhi,,,Tư thế bệnh nhân đặc trưng trên bàn mổ khi tiến hành phẫu thuật tạo hình hậu môn theo đường sau trực tràng (Pena) là gì?,"Nằm ngửa, dạng hai chân.","Nằm nghiêng trái, chân co chân duỗi.","Nằm sấp, độn gối cao dưới vùng chậu (tư thế jackknife).","Nằm ngửa, kê cao vai.",,,c,"Tư thế nằm sấp, độn cao mông giúp bộc lộ rõ vùng xương cùng cụt và đáy chậu. Bác sĩ rạch da dọc đường giữa từ xương cụt xuống vết tích hậu môn, giúp nhìn rõ cấu trúc phức hợp cơ thắt để bảo tồn."
ngoai-02848,ngoai,Dị tật hậu môn trực tràng,Nhi,,,"Ở bệnh nhi nữ bị rò tiền đình, nếu khoảng cách từ trực tràng đến da ngắn và trẻ đến viện muộn với tình trạng tắc nghẽn mạn tính gây giãn to trực tràng. Chỉ định phẫu thuật phù hợp nhất là:",Rạch rộng đường rò ra da ngay lập tức.,Cắt bỏ buồng trứng và tử cung.,"Làm hậu môn nhân tạo giải áp trước, chờ trực tràng co nhỏ lại mới tạo hình hậu môn.",Mổ nội soi cắt thần kinh tạng.,,,c,"Rò tiền đình có thể mổ 1 thì nếu ruột không giãn. Nhưng nếu đến muộn, trực tràng giãn khổng lồ, cố gắng kéo ruột to xuống lỗ hậu môn nhỏ sẽ gây tổn thương cơ thắt và rách ruột. Phải làm HMNT giải áp để ruột co về bình thường rồi mới hạ ruột."
ngoai-02849,ngoai,Dị tật hậu môn trực tràng,Nhi,,,Xử trí tiêu chuẩn đối với dị tật hẹp hậu môn (Anal stenosis) đơn thuần ở trẻ sơ sinh là gì?,Làm hậu môn nhân tạo vĩnh viễn.,Cắt cụt trực tràng đường bụng.,Nong hậu môn bằng que nong (bougie) tăng dần kích cỡ mỗi ngày.,Chiếu tia laser đốt vòng xơ.,,,c,Hẹp hậu môn là thể nhẹ nhất. Lỗ hậu môn ở đúng vị trí nhưng kích thước nhỏ. Điều trị chủ yếu là bảo tồn bằng cách nong hậu môn hàng ngày tại nhà cho đến khi đạt kích thước phù hợp với tuổi.
ngoai-02850,ngoai,Dị tật hậu môn trực tràng,Nhi,,,Đâu là CHỐNG CHỈ ĐỊNH của việc phẫu thuật tạo hình hậu môn một thì (không làm HMNT) ở trẻ sơ sinh?,Dị tật rò tầng sinh môn.,Có bất thường tim mạch nặng đe dọa tính mạng chưa ổn định hoặc trẻ sinh non yếu.,Trẻ là nữ giới.,Khoảng cách trực tràng - da trên siêu âm là 5mm.,,,b,"Phẫu thuật tạo hình (Pena) kéo dài và phức tạp. Trẻ sinh non, nhẹ cân, nhiễm trùng huyết hoặc có dị tật tim mạch nặng không thể chịu đựng cuộc đại phẫu. Cần làm HMNT giải áp nhanh chóng cứu sống trẻ trước."
ngoai-02851,ngoai,Dị tật hậu môn trực tràng,Nhi,,,"Trong phẫu thuật hạ trực tràng cho bé trai có rò trực tràng - niệu đạo, thao tác xử lý đường rò nào là chuẩn xác nhất?",Kẹp cắt sát niệu đạo và khâu buộc kỹ lỗ rò bằng chỉ không tiêu.,"Để nguyên đường rò, chỉ tách trực tràng đưa ra ngoài.","Phẫu tích tách rời trực tràng, khâu vắt kín lỗ rò phía niệu đạo bằng chỉ tiêu chầm chậm.",Cắt bỏ đoạn niệu đạo có lỗ rò và nối tận tận.,,,c,Phải khâu kín lỗ rò phía niệu đạo cẩn thận để tránh rò rỉ nước tiểu gây nhiễm trùng vùng chậu hoặc tái phát đường rò. Không cắt niệu đạo.
ngoai-02852,ngoai,Dị tật hậu môn trực tràng,Nhi,,,Biến chứng ngoại khoa phổ biến nhất cần phải theo dõi trong vòng 24 giờ đầu sau phẫu thuật làm hậu môn nhân tạo ở trẻ sơ sinh là:,Hoại tử mỏm ruột hậu môn nhân tạo do thiếu máu nuôi.,Sa trực tràng toàn bộ.,Táo bón mạn tính.,Hẹp miệng nối vị tràng.,,,a,Hoại tử miệng HMNT do phẫu tích làm đứt cung mạch máu nuôi hoặc chèn ép lỗ thành bụng quá chật là biến chứng cấp tính nguy hiểm nhất. Bác sĩ phải kiểm tra màu sắc niêm mạc ruột (hồng hào) thường xuyên.
ngoai-02853,ngoai,Dị tật hậu môn trực tràng,Nhi,,,Điều kiện bắt buộc phải đạt được trước khi quyết định phẫu thuật đóng hậu môn nhân tạo (thì 3) là gì?,Trẻ phải đạt cân nặng trên 20kg.,Hậu môn mới tạo hình phải mềm mại và nong đạt kích thước chuẩn theo tuổi (size Hegar).,Trẻ đã biết gọi đi đại tiện.,Trẻ phải mọc đủ răng sữa.,,,b,"Không được phép đóng HMNT nếu lỗ hậu môn mới (được hạ xuống ở thì 2) còn hẹp. Bố mẹ phải nong hậu môn cho trẻ hàng ngày trong nhiều tuần, khi lỗ đủ rộng để phân đi qua dễ dàng mới được đóng HMNT."
ngoai-02854,ngoai,Dị tật hậu môn trực tràng,Nhi,,,Phác đồ chăm sóc bắt buộc tại nhà sau khi phẫu thuật tạo hình hậu môn thành công (thì 2) là gì?,Bơm rửa bàng quang mỗi ngày.,Nong hậu môn định kỳ theo lịch tăng dần kích cỡ để chống sẹo hẹp miệng nối.,Cho trẻ nhịn ăn uống hoàn toàn trong 1 tháng.,Mặc tã chật ép sát tầng sinh môn liên tục.,,,b,Sẹo liền ở da-niêm mạc hậu môn mới có xu hướng co rút gây hẹp. Nong hậu môn bằng nến kim loại (Hegar) bắt đầu 2 tuần sau mổ và duy trì hàng ngày trong nhiều tháng là yếu tố quyết định sự thành công.
ngoai-02855,ngoai,Dị tật hậu môn trực tràng,Nhi,,,Biến chứng chức năng (di chứng) thường gặp nhất ở nhóm trẻ bị dị tật hậu môn trực tràng thể THẤP sau phẫu thuật là gì?,Són phân liên tục (Fecal incontinence).,Táo bón mạn tính (Constipation).,Suy thận mạn tính.,Viêm loét dạ dày.,,,b,"Bẫy lâm sàng: Dị tật thể thấp có cơ thắt rất tốt, nên trẻ không bị són phân. Thay vào đó, trực tràng thường giãn bẩm sinh gây rối loạn nhu động, cộng với sẹo hẹp nhẹ khiến TÁO BÓN là vấn đề nhức nhối nhất sau mổ thể thấp."
ngoai-02856,ngoai,Dị tật hậu môn trực tràng,Nhi,,,Biến chứng lâu dài và khó điều trị nhất ở những trẻ nam mắc dị tật hậu môn trực tràng thể CAO (như rò cổ bàng quang) là gì?,Lồng ruột tái diễn.,Rò hậu môn - âm đạo.,Mất tự chủ đại tiện (Són phân do yếu cơ thắt).,Dậy thì sớm.,,,c,"Thể cao đồng nghĩa với việc trực tràng nằm rất xa đáy chậu, phức hợp cơ nâng và cơ thắt ngoài cực kỳ thiểu sản, đám rối thần kinh cùng thường khuyết tật. Do đó dù mổ đúng giải phẫu, trẻ vẫn mất khả năng giữ phân."
ngoai-02857,ngoai,Dị tật hậu môn trực tràng,Nhi,,,Hiện tượng niêm mạc trực tràng lộn ra ngoài qua lỗ hậu môn (Sa niêm mạc - Mucosal prolapse) sau mổ tạo hình thường do nguyên nhân kỹ thuật nào?,Không cắt bỏ mạc nối lớn.,Để lại đoạn trực tràng quá chùng (dư thừa) khi khâu đính vào da tầng sinh môn.,Nong hậu môn quá nhanh.,Chế độ ăn quá nhiều chất xơ.,,,b,"Nếu PTV không cắt bỏ đủ đoạn ruột dư thừa mà kéo tuột xuống khâu cố định vào da (dưới sức căng không phù hợp), phần niêm mạc lỏng lẻo sẽ lộn ra ngoài. Niêm mạc sa sẽ tiết dịch gây ẩm ướt, viêm loét tầng sinh môn."
ngoai-02858,ngoai,Giãn đại tràng bẩm sinh,Nhi,,,Bản chất giải phẫu bệnh cốt lõi của bệnh giãn đại tràng bẩm sinh (Hirschsprung) là tình trạng:,Thiếu lớp cơ dọc ở thành trực tràng,Mất sự liên kết giữa các sợi cơ vòng đại tràng,Thiếu vắng các tế bào hạch thần kinh phó giao cảm ở thành ruột,Tăng sinh quá mức hạch thần kinh giao cảm vùng chậu,,,c,Bệnh Hirschsprung đặc trưng bởi sự thiếu vắng bẩm sinh các tế bào hạch thần kinh (aganglionosis) của đám rối thần kinh ruột (Meissner và Auerbach).
ngoai-02859,ngoai,Giãn đại tràng bẩm sinh,Nhi,,,Đặc điểm dịch tễ học nào sau đây đúng với bệnh giãn đại tràng bẩm sinh:,Tỷ lệ mắc bệnh ở trẻ nữ cao gấp 4 lần nam,Tỷ lệ mắc bệnh ở trẻ nam cao gấp 3-4 lần nữ,Bệnh chỉ gặp ở trẻ đẻ non thiếu tháng,Tỷ lệ mắc ngang nhau giữa hai giới tính,,,b,"Bệnh gặp nhiều ở trẻ nam, tỷ lệ nam/nữ khoảng 3/1 đến 4/1. Thể bệnh càng dài thì tỷ lệ nam/nữ càng có xu hướng thu hẹp lại."
ngoai-02860,ngoai,Giãn đại tràng bẩm sinh,Nhi,,,Dị tật bẩm sinh hoặc hội chứng di truyền nào thường đi kèm nhất với bệnh Hirschsprung:,Hội chứng Down (Trisomy 21),Hội chứng Edwards (Trisomy 18),Dị tật không hậu môn,Thoát vị hoành bẩm sinh,,,a,Hội chứng Down là tình trạng bất thường nhiễm sắc thể hay gặp nhất kết hợp với bệnh Hirschsprung (chiếm khoảng 5-10% số bệnh nhân).
ngoai-02861,ngoai,Giãn đại tràng bẩm sinh,Nhi,,,Thể lâm sàng phổ biến nhất của bệnh Hirschsprung (chiếm 75-80% số ca bệnh) có vị trí đoạn vô hạch nằm ở đâu:,Toàn bộ đại tràng,Từ đại tràng góc lách trở xuống,Chỉ ở vùng cơ thắt trong hậu môn,Ở trực tràng và đại tràng sigma,,,d,"Thể thông thường (ngắn/điển hình) chiếm đa số các ca bệnh, trong đó vùng vô hạch khu trú ở trực tràng và một phần dưới của đại tràng sigma."
ngoai-02862,ngoai,Giãn đại tràng bẩm sinh,Nhi,,,Đột biến gen phổ biến nhất liên quan đến sự phát sinh bệnh Hirschsprung có tính chất gia đình là:,Gen APC,Gen RET,Gen BRCA1,Gen TP53,,,b,"Đột biến gen RET (nằm trên NST số 10) là đột biến phổ biến nhất, chịu trách nhiệm chính cho sự thất bại trong quá trình di cư của tế bào mào thần kinh."
ngoai-02863,ngoai,Giãn đại tràng bẩm sinh,Nhi,,,"Đặc điểm giải phẫu đại thể của ""đoạn ruột bị giãn to"" trong bệnh Hirschsprung là gì:",Là đoạn ruột hoàn toàn không có tế bào hạch thần kinh,Là đoạn ruột bị hoại tử do thiếu máu cục bộ,"Là đoạn ruột phía trên vùng vô hạch, có hạch thần kinh bình thường nhưng giãn do ứ đọng",Là đoạn ruột chuyển tiếp có rất ít hạch thần kinh,,,c,Đây là bẫy kinh điển. Đoạn ruột giãn to thực chất là đoạn ruột LÀNH (có hạch bình thường) phải giãn ra do ứ đọng phân phía trên đoạn bệnh (đoạn vô hạch teo nhỏ).
ngoai-02864,ngoai,Giãn đại tràng bẩm sinh,Nhi,,,"Theo phôi thai học, sự di cư của các nguyên bào thần kinh để hình thành hệ thần kinh ruột diễn ra theo hướng nào:",Từ hậu môn lên tới thực quản,Từ miệng (đầu) xuống tới hậu môn (đuôi),Từ rễ mạc treo lan tỏa ra thành ruột,,,,b,Các tế bào từ mào thần kinh di cư theo hướng đầu-đuôi (craniocaudal) từ thực quản xuống hậu môn. Sự ngừng di cư giữa chừng (thường ở tuần thứ 8-12 thai kỳ) gây ra đoạn ruột vô hạch phía dưới. D. Từ lớp niêm mạc xuyên ra lớp thanh mạc
